TEXTUREID,CellCountX,CellCountY,CellSizeX,CellSizeY,TEXTURESIZEX,TEXTURESIZY,PositionX,PositionY,ScaleX,ScaleY,Rotation,ORIGINPRESET
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
0,0,0,0,0,0,,,,,,,
